AverageLandPrice,CreatedBy,CreatedOn,DefaultPurchasePrice,DefaultSellPrice,Guid,IsAssembledProduct,IsBatchTracked,IsComponent,IsSellable,IsSerialized,LastModifiedBy,LastModifiedOn,MaxStockAlertLevel,MinStockAlertLevel,NeverDiminishing,Notes,Obsolete,ProductCode,ProductDescription,ProductGroup,SellPriceTier1,SellPriceTier10,SellPriceTier2,SellPriceTier3,SellPriceTier4,SellPriceTier5,SellPriceTier6,SellPriceTier7,SellPriceTier8,SellPriceTier9,Supplier
6.9605,jon@iwhardwood.com,/Date(1523192178413)/,7.34,11.29,9da59dd9-6516-441d-ae25-9c8982c4296d,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542640963)/,8.0,2.0,False,"{""BoxQuantity"":4, ""Stock"": ""True""}",False,NorBufSan20Blu,20' Diameter Blue Sanddollar,"{'GroupName': 'Sandpaper-Buffer', 'Guid': '1e92d484-b700-4a80-b4c2-f7a2e7b0e492', 'LastModifiedOn': '/Date(1536764567833)/'}","{'Name': 'Premium Retailer', 'Value': '10.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '10.3900'}","{'Name': 'Premium Contractor', 'Value': '10.7900'}","{'Name': 'Contractor 1', 'Value': '11.4900'}","{'Name': 'Contractor 2', 'Value': '11.8900'}","{'Name': 'Builder', 'Value': '11.8900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66623398561', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
6.3263,jon@iwhardwood.com,/Date(1523192178506)/,7.34,11.29,30764d54-ce39-4dfd-9639-a2506738d78b,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542640993)/,8.0,4.0,False,"{""BoxQuantity"":4, ""Stock"": ""True""}",False,NorBufSan20Red,20' Diameter Red Sanddollar,"{'GroupName': 'Sandpaper-Buffer', 'Guid': '1e92d484-b700-4a80-b4c2-f7a2e7b0e492', 'LastModifiedOn': '/Date(1536764567833)/'}","{'Name': 'Premium Retailer', 'Value': '10.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '10.3900'}","{'Name': 'Premium Contractor', 'Value': '10.7900'}","{'Name': 'Contractor 1', 'Value': '11.4900'}","{'Name': 'Contractor 2', 'Value': '11.8900'}","{'Name': 'Builder', 'Value': '11.8900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66623383384', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
1.27,jon@iwhardwood.com,/Date(1523192187523)/,1.31,1.99,51316cb2-91e6-4592-99e1-8d0f2bd8b964,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542639586)/,3.0,2.0,False,"{""BoxQuantity"":5, ""Stock"": ""True""}",False,NorBufThi16Whi,16' Diameter White Thin Line,"{'GroupName': 'Sandpaper-Buffer', 'Guid': '1e92d484-b700-4a80-b4c2-f7a2e7b0e492', 'LastModifiedOn': '/Date(1536764567833)/'}","{'Name': 'Premium Retailer', 'Value': '1.7900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '1.7900'}","{'Name': 'Premium Contractor', 'Value': '1.8900'}","{'Name': 'Contractor 1', 'Value': '2.0900'}","{'Name': 'Contractor 2', 'Value': '2.0900'}","{'Name': 'Builder', 'Value': '2.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261059092', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
7.48,jon@iwhardwood.com,/Date(1523192187883)/,8.41,12.89,b38432f1-9320-40f2-bb38-eebbd7a588cf,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542645733)/,2.0,1.0,False,"{""Stock"": ""True""}",False,NorBufThi20Scr,Norton White Screen Driver Pad 20',"{'GroupName': 'Sandpaper-Buffer', 'Guid': '1e92d484-b700-4a80-b4c2-f7a2e7b0e492', 'LastModifiedOn': '/Date(1536764567833)/'}","{'Name': 'Premium Retailer', 'Value': '11.5900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '11.8900'}","{'Name': 'Premium Contractor', 'Value': '12.2900'}","{'Name': 'Contractor 1', 'Value': '13.1900'}","{'Name': 'Contractor 2', 'Value': '13.5900'}","{'Name': 'Builder', 'Value': '13.5900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261017118', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.307,jon@iwhardwood.com,/Date(1523192124006)/,16.12,24.79,d42258e4-3eb5-422b-9acd-8130a80bb305,False,False,False,True,False,jon@iwhardwood.com,/Date(1564077578522)/,50.0,35.0,False,"{""BoxQuantity"":50, ""Stock"": ""True""}",False,NorDisPro5100,Norton ProSand Hook & Loop 5' Universal Vac Hole Disc 100,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '22.1899'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '22.6899'}","{'Name': 'Premium Contractor', 'Value': '23.5900'}","{'Name': 'Contractor 1', 'Value': '25.2900'}","{'Name': 'Contractor 2', 'Value': '26.0900'}","{'Name': 'Builder', 'Value': '26.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '7660704034', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
1.3798,jon@iwhardwood.com,/Date(1523192124350)/,1.38,2.09,162a58f8-e55a-4e18-9766-fd67228f35b4,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542633923)/,70.0,49.0,False,"{""BoxQuantity"":20, ""Stock"": ""True""}",False,NorEdgBac7516,7' x 5/16' Back-Up/Conditioning Pad Maroon (Very Fine),"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '1.8900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '1.8900'}","{'Name': 'Premium Contractor', 'Value': '1.9900'}","{'Name': 'Contractor 1', 'Value': '2.1900'}","{'Name': 'Contractor 2', 'Value': '2.1900'}","{'Name': 'Builder', 'Value': '2.1900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261031815', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.4,jon@iwhardwood.com,/Date(1523192162180)/,0.4,0.59,d0923213-9c29-4795-91e4-be734f779c8e,False,False,False,True,False,jon@iwhardwood.com,/Date(1564403425736)/,750.0,525.0,False,"{""BoxQuantity"":100, ""Stock"": ""True""}",False,NorEdgDur7516100,Durite Edger Disks 7' x 5/16' 100 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '0.5900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '0.5900'}","{'Name': 'Premium Contractor', 'Value': '0.5900'}","{'Name': 'Contractor 1', 'Value': '0.5900'}","{'Name': 'Contractor 2', 'Value': '0.5900'}","{'Name': 'Builder', 'Value': '0.5900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135064', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.89,jon@iwhardwood.com,/Date(1523192162256)/,0.9400000000000001,1.3900000000000001,a81756e3-5a4f-4f6e-aa81-554a145e51ab,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542633453)/,38.0,27.0,False,"{""BoxQuantity"":25, ""Stock"": ""True""}",False,NorEdgDur751612,Durite Edger Disks 7' x 5/16' 12 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '1.2900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '1.2900'}","{'Name': 'Premium Contractor', 'Value': '1.3900'}","{'Name': 'Contractor 1', 'Value': '1.4900'}","{'Name': 'Contractor 2', 'Value': '1.4900'}","{'Name': 'Builder', 'Value': '1.4900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135074', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.39680000000000004,jon@iwhardwood.com,/Date(1523192162383)/,0.4,0.59,c95bbf99-5372-4545-b2fb-c5e874056ca5,False,False,False,True,False,jon@iwhardwood.com,/Date(1564403425752)/,1150.0,805.0,False,"{""BoxQuantity"":100, ""Stock"": ""True""}",False,NorEdgDur7516120,Durite Edger Disks 7' x 5/16' 120 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '0.5900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '0.5900'}","{'Name': 'Premium Contractor', 'Value': '0.5900'}","{'Name': 'Contractor 1', 'Value': '0.5900'}","{'Name': 'Contractor 2', 'Value': '0.5900'}","{'Name': 'Builder', 'Value': '0.5900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135063', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.8933000000000001,jon@iwhardwood.com,/Date(1523192162523)/,0.9,1.3900000000000001,a3f07a03-b6dc-4f04-9eaa-c532c9f91658,False,False,False,True,False,sue@iwhardwood.com,/Date(1564587517424)/,75.0,53.0,False,"{""BoxQuantity"":50, ""Stock"": ""True""}",False,NorEdgDur751616,Durite Edger Disks 7' x 5/16' 16 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '1.1900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '1.2900'}","{'Name': 'Premium Contractor', 'Value': '1.2900'}","{'Name': 'Contractor 1', 'Value': '1.3900'}","{'Name': 'Contractor 2', 'Value': '1.4900'}","{'Name': 'Builder', 'Value': '1.4900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135073', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.8200000000000001,jon@iwhardwood.com,/Date(1523192162633)/,0.8200000000000001,1.29,47f1354c-ef76-4cd1-9f61-a19d79e51601,False,False,False,True,False,sue@iwhardwood.com,/Date(1564587517440)/,25.0,18.0,False,"{""BoxQuantity"":50, ""Stock"": ""True""}",False,NorEdgDur751620,Durite Edger Disks 7' x 5/16' 20 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '1.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '1.1900'}","{'Name': 'Premium Contractor', 'Value': '1.1900'}","{'Name': 'Contractor 1', 'Value': '1.2900'}","{'Name': 'Contractor 2', 'Value': '1.2900'}","{'Name': 'Builder', 'Value': '1.2900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135072', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.81,jon@iwhardwood.com,/Date(1523192162710)/,0.81,1.19,613b86b3-44d4-41d5-811e-61387774922d,False,False,False,True,False,sue@iwhardwood.com,/Date(1564587517455)/,150.0,70.0,False,"{""BoxQuantity"":50, ""Stock"": ""True""}",False,NorEdgDur751624,Durite Edger Disks 7' x 5/16' 24 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '1.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '1.0900'}","{'Name': 'Premium Contractor', 'Value': '1.1900'}","{'Name': 'Contractor 1', 'Value': '1.2900'}","{'Name': 'Contractor 2', 'Value': '1.2900'}","{'Name': 'Builder', 'Value': '1.2900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135071', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.5994,jon@iwhardwood.com,/Date(1523192162883)/,0.61,0.89,61c48c8a-e2ad-47e8-88cd-5affba88cae4,False,False,False,True,False,jon@iwhardwood.com,/Date(1564403425767)/,525.0,368.0,False,"{""BoxQuantity"":50, ""Stock"": ""True""}",False,NorEdgDur751636,Durite Edger Disks 7' x 5/16' 36 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '0.7900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '0.8900'}","{'Name': 'Premium Contractor', 'Value': '0.8900'}","{'Name': 'Contractor 1', 'Value': '0.9900'}","{'Name': 'Contractor 2', 'Value': '0.9900'}","{'Name': 'Builder', 'Value': '0.9900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135069', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.5578000000000001,jon@iwhardwood.com,/Date(1523192162930)/,0.58,0.89,678890f4-70bd-4c5e-87ee-780e8753693f,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542632846)/,600.0,420.0,False,"{""BoxQuantity"":50, ""Stock"": ""True""}",False,NorEdgDur751640,Durite Edger Disks 7' x 5/16' 40 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '0.7900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '0.7900'}","{'Name': 'Premium Contractor', 'Value': '0.8900'}","{'Name': 'Contractor 1', 'Value': '0.8900'}","{'Name': 'Contractor 2', 'Value': '0.8900'}","{'Name': 'Builder', 'Value': '0.8900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135068', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.5305,jon@iwhardwood.com,/Date(1523192163023)/,0.54,0.79,767f1483-3ccb-4eb9-ae25-a0197767316b,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542632186)/,825.0,578.0,False,"{""BoxQuantity"":100, ""Stock"": ""True""}",False,NorEdgDur751650,Durite Edger Disks 7' x 5/16' 50 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '0.6900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '0.7900'}","{'Name': 'Premium Contractor', 'Value': '0.7900'}","{'Name': 'Contractor 1', 'Value': '0.7900'}","{'Name': 'Contractor 2', 'Value': '0.8900'}","{'Name': 'Builder', 'Value': '0.8900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135067', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.4646,jon@iwhardwood.com,/Date(1523192163086)/,0.48,0.6900000000000001,29806500-dfaf-49c0-8c81-98bf976fe1ab,False,False,False,True,False,jon@iwhardwood.com,/Date(1564403425783)/,1000.0,840.0,False,"{""BoxQuantity"":100, ""Stock"": ""True""}",False,NorEdgDur751660,Durite Edger Disks 7' x 5/16' 60 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '0.6900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '0.6900'}","{'Name': 'Premium Contractor', 'Value': '0.6900'}","{'Name': 'Contractor 1', 'Value': '0.7900'}","{'Name': 'Contractor 2', 'Value': '0.7900'}","{'Name': 'Builder', 'Value': '0.7900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135066', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.42,jon@iwhardwood.com,/Date(1523192163163)/,0.43,0.6900000000000001,8195a8e3-9509-4e98-8e48-b69088f29f60,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542632296)/,700.0,490.0,False,"{""BoxQuantity"":100, ""Stock"": ""True""}",False,NorEdgDur751680,Durite Edger Disks 7' x 5/16' 80 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '0.5900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '0.5900'}","{'Name': 'Premium Contractor', 'Value': '0.5900'}","{'Name': 'Contractor 1', 'Value': '0.6900'}","{'Name': 'Contractor 2', 'Value': '0.6900'}","{'Name': 'Builder', 'Value': '0.6900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135065', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.39780000000000004,jon@iwhardwood.com,/Date(1523192163413)/,0.4,0.59,291e34d2-d7ce-4c7e-bb88-7c6ae6287da1,False,False,False,True,False,sue@iwhardwood.com,/Date(1564772913804)/,490.0,315.0,False,"{""BoxQuantity"":100, ""Stock"": ""True""}",False,NorEdgDur778100,Durite Edger Disks 7' x 7/8' 100 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '0.5900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '0.5900'}","{'Name': 'Premium Contractor', 'Value': '0.5900'}","{'Name': 'Contractor 1', 'Value': '0.5900'}","{'Name': 'Contractor 2', 'Value': '0.5900'}","{'Name': 'Builder', 'Value': '0.5900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135076', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.39330000000000004,jon@iwhardwood.com,/Date(1523192163616)/,0.4,0.59,045e254a-73d4-47b8-8231-19d9d91d301f,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542632360)/,200.0,140.0,False,"{""BoxQuantity"":100, ""Stock"": ""True""}",False,NorEdgDur778120,Durite Edger Disks 7' x 7/8' 120 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '0.5900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '0.5900'}","{'Name': 'Premium Contractor', 'Value': '0.5900'}","{'Name': 'Contractor 1', 'Value': '0.5900'}","{'Name': 'Contractor 2', 'Value': '0.5900'}","{'Name': 'Builder', 'Value': '0.5900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135075', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
0.7973,jon@iwhardwood.com,/Date(1523192163866)/,0.81,1.19,89fb7037-e0e5-4676-b4d9-de5d959bb767,False,False,False,True,False,sue@iwhardwood.com,/Date(1564772913773)/,75.0,50.0,False,"{""BoxQuantity"":50, ""Stock"": ""True""}",False,NorEdgDur77824,Durite Edger Disks 7' x 7/8' 24 GRIT,"{'GroupName': 'Sandpaper-Edger', 'Guid': '4bf0f550-6e73-4301-9ac9-c24ba0a3ec46', 'LastModifiedOn': '/Date(1536764578598)/'}","{'Name': 'Premium Retailer', 'Value': '1.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '1.0900'}","{'Name': 'Premium Contractor', 'Value': '1.1900'}","{'Name': 'Contractor 1', 'Value': '1.2900'}","{'Name': 'Contractor 2', 'Value': '1.2900'}","{'Name': 'Builder', 'Value': '1.2900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '66261135083', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': 'ab8f9204-aa58-47e7-8a9e-5c83372480e7', 'SupplierCode': 'SAINT-GOBAIN ABRASIVES, INC.', 'SupplierName': 'SAINT-GOBAIN ABRASIVES, INC.'}"
